Flow Duration,Fwd IAT Mean,Bwd IAT Mean,Fwd IAT Std,Bwd IAT Std,SYN Flag Count,ACK Flag Count,Label
9971.753120422363,19.824558887519608,0.0,37.359071181478306,0.0,0,0,0
9968.628883361816,29.75710114436363,0.0,43.716246079591464,0.0,0,0,0
9940.95492362976,19.763329868051215,0.0,38.61514852513834,0.0,0,0,0
9939.695119857788,29.670731701068025,0.0,45.182234142911526,0.0,0,0,0
9971.920013427734,19.824890682758916,0.0,39.14790320657273,0.0,0,0,0
9970.12209892273,29.761558504246953,0.0,45.95670832443465,0.0,0,0,0
9965.929985046387,19.812982077627012,0.0,38.23485764757831,0.0,0,0,0
9963.170051574707,29.740806124103603,0.0,44.77430233966227,0.0,0,0,0
5658.367872238159,19.715567499087662,0.0,39.5921500098675,0.0,0,0,0
5655.037879943848,29.607528167245274,0.0,46.61465326365409,0.0,0,0,0
34.301042556762695,8.575260639190674,0.0,8.427755664533343,0.0,0,0,0
24.631023406982422,6.1577558517456055,0.0,8.80441770947439,0.0,0,0,0
