Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.10.6-10.10.10.10-57746-80-6,10.10.10.6,57746,10.10.10.10,80,6,31/08/2026 11:12:31 PM,27949,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,36995.95692153565,322.01509893019426,3493.625,5171.709580220341,15106.0,121.0,27072.0,6768.0,5933.482395131323,15106.0,2282.0,27828.0,9276.0,8058.145940599487,17362.0,1246.0,0,0,0,0,168,136,178.89727718344125,143.117821746753,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57750-80-6,10.10.10.6,57750,10.10.10.10,80,6,31/08/2026 11:12:31 PM,17810,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,58057.27119595733,505.33408197641774,2226.25,2667.64871054214,8497.0,114.0,16539.0,4134.75,3067.485438704912,8497.0,1623.0,17696.0,5898.666666666666,5068.864797302581,11624.0,1983.0,0,0,0,0,168,136,280.74115665356544,224.59292532285232,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57758-80-6,10.10.10.6,57758,10.10.10.10,80,6,31/08/2026 11:12:31 PM,12241,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,84470.22302099502,735.2340495057593,1530.125,1925.6019049711629,6112.0,122.0,11419.0,2854.75,2260.1448884234537,6112.0,1081.0,12119.0,4039.6666666666665,3914.2414761142845,8442.0,952.0,0,0,0,0,168,136,408.46336083653296,326.7706886692264,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57772-80-6,10.10.10.6,57772,10.10.10.10,80,6,31/08/2026 11:12:31 PM,11983,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,86288.90928815822,751.0640073437369,1497.875,1389.984011984105,4386.0,148.0,9552.0,2388.0,1550.718543127669,4386.0,768.0,11781.0,3927.0,3940.9964476005302,8403.0,978.0,0,0,0,0,168,136,417.25778185763164,333.8062254861053,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57782-80-6,10.10.10.6,57782,10.10.10.10,80,6,31/08/2026 11:12:32 PM,12444,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,83092.25329476052,723.2401157184185,1555.4999999999998,1824.4194379895991,5814.0,102.0,11654.0,2913.5,1973.8499605255374,5814.0,1508.0,12319.0,4106.333333333333,3457.772452509467,7880.0,1090.0,0,0,0,0,168,136,401.8000642880103,321.44005143040823,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57784-80-6,10.10.10.6,57784,10.10.10.10,80,6,31/08/2026 11:12:32 PM,12230,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,84546.19787408013,735.8953393295176,1528.75,1619.7107987009815,5189.0,128.0,11444.0,2861.0,1861.8168545804929,5189.0,1328.0,12102.0,4034.0,3610.7391210110986,8113.0,1247.0,0,0,0,0,168,136,408.8307440719542,327.0645952575634,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57794-80-6,10.10.10.6,57794,10.10.10.10,80,6,31/08/2026 11:12:32 PM,20708,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,49932.393277960204,434.61464168437317,2588.5000000000005,3761.6182687774153,11616.0,120.0,20302.0,5075.5,4541.802322133069,11616.0,1539.0,20588.0,6862.666666666666,5979.742831705501,13682.0,2515.0,0,0,0,0,168,136,241.45257871354065,193.16206297083252,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57802-80-6,10.10.10.6,57802,10.10.10.10,80,6,31/08/2026 11:12:32 PM,14809,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,69822.40529407792,607.73853737592,1851.125,2287.142411550773,7219.0,113.0,14238.0,3559.5,2648.527955928224,7219.0,1576.0,14696.0,4898.666666666666,3760.928785995998,9190.0,2176.0,0,0,0,0,168,136,337.63252076440006,270.10601661152003,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57808-80-6,10.10.10.6,57808,10.10.10.10,80,6,31/08/2026 11:12:32 PM,9204,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,112342.45980008692,977.8357235984354,1150.5,1321.6075708880346,4160.0,45.0,8620.0,2155.0,1459.1273647857704,4160.0,675.0,9100.0,3033.333333333333,2499.612036563541,5798.0,933.0,0,0,0,0,168,136,543.2420686657974,434.59365493263795,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57814-80-6,10.10.10.6,57814,10.10.10.10,80,6,31/08/2026 11:12:32 PM,14398,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,71815.52993471315,625.0868176135575,1799.75,1807.573096723892,5255.0,113.0,13998.0,3499.5,1938.1829119048593,5255.0,1037.0,14285.0,4761.666666666667,3685.82288415129,8787.0,1552.0,0,0,0,0,168,136,347.27045422975414,277.8163633838033,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57822-80-6,10.10.10.6,57822,10.10.10.10,80,6,31/08/2026 11:12:32 PM,11249,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,91919.28171393012,800.0711174326607,1406.125,1431.8020052168026,4581.0,107.0,10882.0,2720.5,1455.787186828258,4581.0,1503.0,11142.0,3714.0,2584.5906832610845,6511.0,1414.0,0,0,0,0,168,136,444.48395412925595,355.58716330340474,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57830-80-6,10.10.10.6,57830,10.10.10.10,80,6,31/08/2026 11:12:32 PM,15015,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,68864.46886446886,599.4005994005994,1876.875,2964.495786446178,8866.0,2.0,14595.0,3648.75,3730.8095077788857,8866.0,2.0,14831.0,4943.666666666666,5008.762754746259,10643.0,1242.0,0,0,0,0,168,136,333.000333000333,266.4002664002664,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57842-80-6,10.10.10.6,57842,10.10.10.10,80,6,31/08/2026 11:12:33 PM,15739,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,65696.6770442849,571.8279433254972,1967.375,2154.7548708777595,6606.0,63.0,15039.0,3759.75,2541.5704298720507,6606.0,800.0,15635.0,5211.666666666666,3767.7867951004514,9537.0,2643.0,0,0,0,0,168,136,317.6821907363873,254.14575258910986,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57844-80-6,10.10.10.6,57844,10.10.10.10,80,6,31/08/2026 11:12:33 PM,11675,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,88565.31049250536,770.8779443254818,1459.375,1362.2362850946863,4431.0,208.0,11272.0,2818.0,1302.594590295333,4431.0,1684.0,11352.0,3784.0,2675.6761762216292,6627.0,1315.0,0,0,0,0,168,136,428.2655246252677,342.61241970021416,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57858-80-6,10.10.10.6,57858,10.10.10.10,80,6,31/08/2026 11:12:33 PM,25865,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,39976.80262903538,347.9605644693602,3233.125,4231.404205883838,10543.0,93.0,25294.0,6323.5,4286.967887291281,10543.0,1863.0,25772.0,8590.666666666666,6445.687886745163,13247.0,1234.0,0,0,0,0,168,136,193.3114247052001,154.64913976416005,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57868-80-6,10.10.10.6,57868,10.10.10.10,80,6,31/08/2026 11:12:33 PM,16054,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,64407.624268095184,560.6079481749097,2006.75,3092.3190442495693,9504.0,92.0,15530.0,3882.5,3801.356819172158,9504.0,1555.0,15957.0,5319.0,5401.9341906394975,11475.0,1370.0,0,0,0,0,168,136,311.4488600971721,249.15908807773766,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57872-80-6,10.10.10.6,57872,10.10.10.10,80,6,31/08/2026 11:12:33 PM,9764,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,105899.22163047931,921.7533797623925,1220.5,1047.1738837734367,3496.0,318.0,9424.0,2356.0,893.9757640264453,3496.0,1451.0,9404.0,3134.6666666666665,1856.5705839890206,4907.0,1204.0,0,0,0,0,168,136,512.0852109791069,409.6681687832855,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57882-80-6,10.10.10.6,57882,10.10.10.10,80,6,31/08/2026 11:12:33 PM,13294,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,77779.4493756582,676.9971415676245,1661.75,1573.6353498462454,4839.0,111.0,12644.0,3161.0,1728.6331787474942,4839.0,1574.0,13183.0,4394.333333333333,3513.1063652177304,8312.0,1524.0,0,0,0,0,168,136,376.1095230931247,300.8876184744998,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57888-80-6,10.10.10.6,57888,10.10.10.10,80,6,31/08/2026 11:12:33 PM,14179,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,72924.74786656322,634.7415191480358,1772.375,1612.430723871793,4436.0,120.0,13817.0,3454.25,1253.9533151862818,4436.0,1646.0,14059.0,4686.333333333333,2732.0944956815333,7090.0,1715.0,0,0,0,0,168,136,352.63417730446434,282.1073418435715,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-57896-80-6,10.10.10.6,57896,10.10.10.10,80,6,31/08/2026 11:12:33 PM,16177,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,63917.908141188105,556.3454286950608,2022.1250000000002,2613.7874783812968,8218.0,117.0,15483.0,3870.75,3062.70048323371,8218.0,1456.0,15981.0,5327.0,4604.084708169475,10581.0,1997.0,0,0,0,0,168,136,309.08079371947827,247.26463497558262,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51218-80-6,10.10.10.6,51218,10.10.10.10,80,6,31/08/2026 11:12:33 PM,13307,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,77703.4643420756,676.3357631321861,1663.375,1276.8056052396655,3563.0,100.0,12670.0,3167.5,1010.1777071386995,4399.0,2174.0,13207.0,4402.333333333333,2619.983651348484,6849.0,1638.0,0,0,0,0,168,136,375.7420906289923,300.59367250319383,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51234-80-6,10.10.10.6,51234,10.10.10.10,80,6,31/08/2026 11:12:34 PM,13882,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,74484.94453248811,648.3215674974788,1735.25,1782.2294024219057,5168.0,78.0,13559.0,3389.75,1948.2440598309715,5168.0,806.0,13791.0,4597.0,2513.8717151040146,7412.0,2576.0,0,0,0,0,168,136,360.1786486097104,288.1429188877683,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51248-80-6,10.10.10.6,51248,10.10.10.10,80,6,31/08/2026 11:12:34 PM,20090,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,51468.39223494276,447.9840716774515,2511.25,2980.4945778463393,9547.0,113.0,17994.0,4498.5,3475.8206225293043,9547.0,2037.0,19977.0,6659.0,6424.849570223415,13893.0,1617.0,0,0,0,0,168,136,248.88003982080636,199.1040318566451,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51262-80-6,10.10.10.6,51262,10.10.10.10,80,6,31/08/2026 11:12:34 PM,18133,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,57023.10704240887,496.3326531737716,2266.6250000000005,2778.999919678198,8786.0,118.0,17131.0,4282.75,3031.4714111577346,8786.0,2331.0,18015.0,6005.0,5148.176084789641,11532.0,1346.0,0,0,0,0,168,136,275.74036287431755,220.59229029945405,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51270-80-6,10.10.10.6,51270,10.10.10.10,80,6,31/08/2026 11:12:34 PM,10147,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,101902.04001182616,886.9616635458757,1268.375,1194.9197148762757,3716.0,108.0,9609.0,2402.25,922.5516697363532,3716.0,1610.0,9928.0,3309.333333333333,2690.2507937613054,5920.0,546.0,0,0,0,0,168,136,492.7564797477087,394.20518379816696,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51274-80-6,10.10.10.6,51274,10.10.10.10,80,6,31/08/2026 11:12:34 PM,16065,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,64363.523187052604,560.2240896358544,2008.125,3112.085724007523,9650.0,104.0,15379.0,3844.75,3962.703317601929,9650.0,1187.0,15961.0,5320.333333333334,5403.87845286451,11390.0,1032.0,0,0,0,0,168,136,311.2356053532524,248.98848428260195,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51280-80-6,10.10.10.6,51280,10.10.10.10,80,6,31/08/2026 11:12:34 PM,14956,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,69136.13265579031,601.7651778550414,1869.5,3026.0562736718184,9251.0,114.0,14382.0,3595.5,3792.1965930051674,9251.0,1352.0,14842.0,4947.333333333334,5397.3588294028905,11071.0,882.0,0,0,0,0,168,136,334.31398769724524,267.4511901577962,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51296-80-6,10.10.10.6,51296,10.10.10.10,80,6,31/08/2026 11:12:34 PM,4573,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,226109.77476492457,1968.0734747430572,571.625,522.4245502599258,1702.0,58.0,4324.0,1081.0,458.9335463877096,1702.0,728.0,4484.0,1494.6666666666667,981.7710187886651,2504.0,543.0,0,0,0,0,168,136,1093.3741526350318,874.6993221080254,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51306-80-6,10.10.10.6,51306,10.10.10.10,80,6,31/08/2026 11:12:34 PM,14419,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,71710.93695818019,624.1764338719745,1802.375,1902.5835020158395,6064.0,130.0,13764.0,3441.0,2012.721043761405,6064.0,1587.0,14289.0,4763.0,3549.390229321087,8702.0,1813.0,0,0,0,0,168,136,346.7646854844303,277.4117483875442,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51314-80-6,10.10.10.6,51314,10.10.10.10,80,6,31/08/2026 11:12:35 PM,17030,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,60716.382853787436,528.479154433353,2128.75,1720.4925997266848,5457.0,126.0,14886.0,3721.5,1836.4263303129442,5457.0,2061.0,16904.0,5634.666666666667,3215.1983349916895,9306.0,3321.0,0,0,0,0,168,136,293.5995302407516,234.87962419260128,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51316-80-6,10.10.10.6,51316,10.10.10.10,80,6,31/08/2026 11:12:35 PM,20405,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,50673.85444743936,441.0683655966675,2550.625,3252.907400091713,9457.0,95.0,19702.0,4925.5,3399.722586721844,9457.0,1620.0,20310.0,6770.0,5118.134328053534,11668.0,1457.0,0,0,0,0,168,136,245.0379808870375,196.03038470963,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51320-80-6,10.10.10.6,51320,10.10.10.10,80,6,31/08/2026 11:12:35 PM,28469,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,36320.20794548456,316.13333801679016,3558.625,4038.8565191329653,12238.0,139.0,27127.0,6781.75,4059.796905839831,12238.0,2422.0,28322.0,9440.666666666666,6074.607175228151,14652.0,2769.0,0,0,0,0,168,136,175.6296322315501,140.50370578524007,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51334-80-6,10.10.10.6,51334,10.10.10.10,80,6,31/08/2026 11:12:35 PM,4580,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,225764.192139738,1965.0655021834061,572.5,625.9965768961636,1661.0,50.0,4425.0,1106.25,546.3743374891126,1661.0,453.0,4529.0,1509.6666666666667,1047.2871303197292,2316.0,326.0,0,0,0,0,168,136,1091.703056768559,873.3624454148472,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51340-80-6,10.10.10.6,51340,10.10.10.10,80,6,31/08/2026 11:12:35 PM,22419,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,46121.593291404606,401.4452027298274,2802.375,4754.637884288801,14371.0,118.0,21929.0,5482.25,5989.288515063093,14371.0,1787.0,22301.0,7433.666666666667,8669.538703606631,17323.0,1143.0,0,0,0,0,168,136,223.02511262768186,178.42009010214548,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51350-80-6,10.10.10.6,51350,10.10.10.10,80,6,31/08/2026 11:12:35 PM,13680,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,75584.79532163743,657.8947368421053,1710.0000000000002,1964.026330926199,6225.0,115.0,13091.0,3272.75,2056.0992801905263,6225.0,1673.0,13565.0,4521.666666666667,3584.8807976463227,8418.0,1363.0,0,0,0,0,168,136,365.49707602339186,292.39766081871346,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.6-10.10.10.10-51354-80-6,10.10.10.6,51354,10.10.10.10,80,6,31/08/2026 11:12:35 PM,24308,5,4,172.0,862.0,172.0,0.0,34.4,76.92073842599277,862.0,0.0,215.5,431.0,42537.436234984365,370.24847786736876,3038.5,4882.459772345434,14872.0,113.0,23583.0,5895.75,6063.241013132608,14872.0,1691.0,24187.0,8062.333333333333,8245.60199944997,17471.0,2094.0,0,0,0,0,168,136,205.69359881520487,164.5548790521639,0.0,862.0,103.39999999999999,271.9706683531231,73968.04444444446,2,2,0,2,8,0,0,0,0.0,114.88888888888889,34.4,215.5,0,0,0,0,0,0,0,0,0,0,64240,127,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
