Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.10.30-10.10.10.10-52418-80-6,10.10.10.30,52418,10.10.10.10,80,6,31/08/2026 11:51:11 PM,535815,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,20.529473792260386,5.598947397889196,267907.5,378391.9304960136,535471.0,344.0,535471.0,535471.0,0.0,535471.0,535471.0,0,0,0,0,0,0,0,0,0,64,20,3.7326315985927976,1.8663157992963988,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52420-80-6,10.10.10.30,52420,10.10.10.10,80,6,31/08/2026 11:51:11 PM,535934,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,20.524915381371585,5.597704194919523,267967.0,378942.76667855796,535920.0,14.0,535920.0,535920.0,0.0,535920.0,535920.0,0,0,0,0,0,0,0,0,0,64,20,3.7318027966130156,1.8659013983065078,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52424-80-6,10.10.10.30,52424,10.10.10.10,80,6,31/08/2026 11:51:11 PM,535947,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,20.524417526359883,5.597568416279969,267973.5,378933.5742904025,535920.0,27.0,535920.0,535920.0,0.0,535920.0,535920.0,0,0,0,0,0,0,0,0,0,64,20,3.731712277519979,1.8658561387599895,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52430-80-6,10.10.10.30,52430,10.10.10.10,80,6,31/08/2026 11:51:11 PM,535975,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,20.523345305284764,5.59727599235039,267987.5,378913.77530052926,535920.0,55.0,535920.0,535920.0,0.0,535920.0,535920.0,0,0,0,0,0,0,0,0,0,64,20,3.731517328233593,1.8657586641167965,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52432-80-6,10.10.10.30,52432,10.10.10.10,80,6,31/08/2026 11:51:11 PM,528823,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,20.800910701690356,5.672975645915551,264411.5,373794.3222047387,528724.0,99.0,528724.0,528724.0,0.0,528724.0,528724.0,0,0,0,0,0,0,0,0,0,64,20,3.781983763943701,1.8909918819718505,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52444-80-6,10.10.10.30,52444,10.10.10.10,80,6,31/08/2026 11:51:11 PM,528877,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,20.798786863486214,5.672396417314422,264438.5,373756.1384385546,528724.0,153.0,528724.0,528724.0,0.0,528724.0,528724.0,0,0,0,0,0,0,0,0,0,64,20,3.7815976115429484,1.8907988057714742,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52446-80-6,10.10.10.30,52446,10.10.10.10,80,6,31/08/2026 11:51:11 PM,528894,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,18.90738030682897,5.672214092048691,264447.0,373744.11762327445,528724.0,170.0,528724.0,528724.0,0.0,528724.0,528724.0,0,0,0,0,0,0,0,0,0,64,20,3.781476061365794,1.890738030682897,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52448-80-6,10.10.10.30,52448,10.10.10.10,80,6,31/08/2026 11:51:11 PM,528740,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,20.804175965502893,5.6738661724098804,264370.0,373578.6546364768,528530.0,210.0,528530.0,528530.0,0.0,528530.0,528530.0,0,0,0,0,0,0,0,0,0,64,20,3.7825774482732535,1.8912887241366267,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52460-80-6,10.10.10.30,52460,10.10.10.10,80,6,31/08/2026 11:51:11 PM,528786,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,18.911241976905593,5.673372593071678,264393.0,373546.1277245422,528530.0,256.0,528530.0,528530.0,0.0,528530.0,528530.0,0,0,0,0,0,0,0,0,0,64,20,3.7822483953811186,1.8911241976905593,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52468-80-6,10.10.10.30,52468,10.10.10.10,80,6,31/08/2026 11:51:11 PM,528838,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,20.800320703126477,5.672814737216312,264419.0,373926.55117282056,528825.0,13.0,528825.0,528825.0,0.0,528825.0,528825.0,0,0,0,0,0,0,0,0,0,64,20,3.781876491477541,1.8909382457387705,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52478-80-6,10.10.10.30,52478,10.10.10.10,80,6,31/08/2026 11:51:11 PM,520928,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.116161926408257,5.758953252656798,260464.0,368275.3537775777,520874.0,54.0,520874.0,520874.0,0.0,520874.0,520874.0,0,0,0,0,0,0,0,0,0,64,20,3.839302168437865,1.9196510842189325,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52486-80-6,10.10.10.30,52486,10.10.10.10,80,6,31/08/2026 11:51:11 PM,520970,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.11445956580993,5.758488972493617,260485.0,368245.65529276786,520874.0,96.0,520874.0,520874.0,0.0,520874.0,520874.0,0,0,0,0,0,0,0,0,0,64,20,3.838992648329078,1.919496324164539,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52502-80-6,10.10.10.30,52502,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521099,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.109232602634048,5.757063437082014,260549.5,368276.0608843589,520960.0,139.0,520960.0,520960.0,0.0,520960.0,520960.0,0,0,0,0,0,0,0,0,0,64,20,3.838042291388009,1.9190211456940045,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52514-80-6,10.10.10.30,52514,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521029,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,19.192789652783244,5.7578368958349735,260514.5,368205.3502062402,520875.0,154.0,520875.0,520875.0,0.0,520875.0,520875.0,0,0,0,0,0,0,0,0,0,64,20,3.838557930556649,1.9192789652783244,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52522-80-6,10.10.10.30,52522,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521159,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.1068023386337,5.7564006378091905,260579.5,368233.63447748765,520960.0,199.0,520960.0,520960.0,0.0,520960.0,520960.0,0,0,0,0,0,0,0,0,0,64,20,3.837600425206127,1.9188002126030634,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52532-80-6,10.10.10.30,52532,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521226,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.10408920506652,5.755660692290869,260613.0,368186.2583231482,520960.0,266.0,520960.0,520960.0,0.0,520960.0,520960.0,0,0,0,0,0,0,0,0,0,64,20,3.8371071281939124,1.9185535640969562,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52534-80-6,10.10.10.30,52534,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521272,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.102226860449058,5.7551527801224704,260636.0,368153.7314112136,520960.0,312.0,520960.0,520960.0,0.0,520960.0,520960.0,0,0,0,0,0,0,0,0,0,64,20,3.836768520081647,1.9183842600408234,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52550-80-6,10.10.10.30,52550,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521337,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.099595846832276,5.7544352309542575,260668.5,368615.4721393284,521319.0,18.0,521319.0,521319.0,0.0,521319.0,521319.0,0,0,0,0,0,0,0,0,0,64,20,3.836290153969505,1.9181450769847526,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52556-80-6,10.10.10.30,52556,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521402,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.09696548920027,5.7537178606909825,260701.0,368570.9244121137,521320.0,82.0,521320.0,521320.0,0.0,521320.0,521320.0,0,0,0,0,0,0,0,0,0,64,20,3.835811907127322,1.917905953563661,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52560-80-6,10.10.10.30,52560,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521442,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,19.177588303205344,5.753276490961603,260721.0,368542.6401408662,521320.0,122.0,521320.0,521320.0,0.0,521320.0,521320.0,0,0,0,0,0,0,0,0,0,64,20,3.835517660641069,1.9177588303205344,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52568-80-6,10.10.10.30,52568,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521483,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.09368857661707,5.752824157259201,260741.5,368515.0629763999,521321.0,162.0,521321.0,521321.0,0.0,521321.0,521321.0,0,0,0,0,0,0,0,0,0,64,20,3.8352161048394673,1.9176080524197336,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52574-80-6,10.10.10.30,52574,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521386,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,19.179648091816812,5.753894427545044,260693.0,368392.73350325465,521186.0,200.0,521186.0,521186.0,0.0,521186.0,521186.0,0,0,0,0,0,0,0,0,0,64,20,3.835929618363362,1.917964809181681,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52576-80-6,10.10.10.30,52576,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521456,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.0947807676966,5.753122027553618,260728.0,368343.2360285716,521186.0,270.0,521186.0,521186.0,0.0,521186.0,521186.0,0,0,0,0,0,0,0,0,0,64,20,3.835414685035746,1.917707342517873,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52584-80-6,10.10.10.30,52584,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521555,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.090776619915445,5.752029987249667,260777.5,368341.11470822804,521234.0,321.0,521234.0,521234.0,0.0,521234.0,521234.0,0,0,0,0,0,0,0,0,0,64,20,3.8346866581664445,1.9173433290832222,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52586-80-6,10.10.10.30,52586,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521573,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.090048756358172,5.751831479006774,260786.5,368328.3867861667,521234.0,339.0,521234.0,521234.0,0.0,521234.0,521234.0,0,0,0,0,0,0,0,0,0,64,20,3.8345543193378493,1.9172771596689246,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52592-80-6,10.10.10.30,52592,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521628,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,19.170750036424426,5.751225010927327,260814.0,368826.8970669032,521614.0,14.0,521614.0,521614.0,0.0,521614.0,521614.0,0,0,0,0,0,0,0,0,0,64,20,3.8341500072848853,1.9170750036424427,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52598-80-6,10.10.10.30,52598,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521668,2,1,9.0,0.0,9.0,0.0,4.5,6.363961030678928,0.0,0.0,0.0,0.0,17.252352070665633,5.7507840235552115,260834.0,368798.61279565573,521614.0,54.0,521614.0,521614.0,0.0,521614.0,521614.0,0,0,0,0,0,0,0,0,0,64,20,3.833856015703474,1.916928007851737,0.0,9.0,2.25,4.5,20.25,0,0,1,1,2,0,0,0,0.0,3.0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52610-80-6,10.10.10.30,52610,10.10.10.10,80,6,31/08/2026 11:51:11 PM,521716,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.084268069217735,5.750254927968474,260858.0,368764.6716701588,521614.0,102.0,521614.0,521614.0,0.0,521614.0,521614.0,0,0,0,0,0,0,0,0,0,64,20,3.833503285312316,1.916751642656158,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52612-80-6,10.10.10.30,52612,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513762,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.4106921103546,5.839279666460345,256881.0,363117.716915603,513644.0,118.0,513644.0,513644.0,0.0,513644.0,513644.0,0,0,0,0,0,0,0,0,0,64,20,3.8928531109735633,1.9464265554867817,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52616-80-6,10.10.10.30,52616,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513810,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.408691928923144,5.8387341624335845,256905.0,363083.77579010604,513644.0,166.0,513644.0,513644.0,0.0,513644.0,513644.0,0,0,0,0,0,0,0,0,0,64,20,3.8924894416223896,1.9462447208111948,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52628-80-6,10.10.10.30,52628,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513861,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.406567145589953,5.838154676069988,256930.5,363049.1275578279,513645.0,216.0,513645.0,513645.0,0.0,513645.0,513645.0,0,0,0,0,0,0,0,0,0,64,20,3.8921031173799916,1.9460515586899958,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52642-80-6,10.10.10.30,52642,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513877,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.405900633809257,5.837972900129797,256938.5,363037.8138493289,513645.0,232.0,513645.0,513645.0,0.0,513645.0,513645.0,0,0,0,0,0,0,0,0,0,64,20,3.891981933419865,1.9459909667099324,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52652-80-6,10.10.10.30,52652,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513606,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.41719528198658,5.841053258723613,256803.0,362808.0041454433,513347.0,259.0,513347.0,513347.0,0.0,513347.0,513347.0,0,0,0,0,0,0,0,0,0,64,20,3.894035505815742,1.947017752907871,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52660-80-6,10.10.10.30,52660,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513665,2,1,9.0,0.0,9.0,0.0,4.5,6.363961030678928,0.0,0.0,0.0,0.0,17.52114705109361,5.8403823503645365,256832.5,363197.6199818771,513652.0,13.0,513652.0,513652.0,0.0,513652.0,513652.0,0,0,0,0,0,0,0,0,0,64,20,3.8935882335763576,1.9467941167881788,0.0,9.0,2.25,4.5,20.25,0,0,1,1,2,0,0,0,0.0,3.0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52674-80-6,10.10.10.30,52674,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513698,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.41335960038778,5.840007163742121,256849.0,363174.28545809793,513652.0,46.0,513652.0,513652.0,0.0,513652.0,513652.0,0,0,0,0,0,0,0,0,0,64,20,3.893338109161414,1.946669054580707,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52688-80-6,10.10.10.30,52688,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513742,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.411525629596177,5.839506989889866,256871.0,363143.1727597257,513652.0,90.0,513652.0,513652.0,0.0,513652.0,513652.0,0,0,0,0,0,0,0,0,0,64,20,3.8930046599265777,1.9465023299632889,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52694-80-6,10.10.10.30,52694,10.10.10.10,80,6,31/08/2026 11:51:11 PM,513757,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.410900484080994,5.839336495658453,256878.5,363132.56615800795,513652.0,105.0,513652.0,513652.0,0.0,513652.0,513652.0,0,0,0,0,0,0,0,0,0,64,20,3.8928909971056354,1.9464454985528177,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52702-80-6,10.10.10.30,52702,10.10.10.10,80,6,31/08/2026 11:51:11 PM,509701,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.581280005336463,5.885803637819036,254850.5,360219.28621951933,509564.0,137.0,509564.0,509564.0,0.0,509564.0,509564.0,0,0,0,0,0,0,0,0,0,64,20,3.923869091879357,1.9619345459396784,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52708-80-6,10.10.10.30,52708,10.10.10.10,80,6,31/08/2026 11:51:11 PM,514132,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.39528370146188,5.8350773731259675,257066.0,363286.0083295254,513948.0,184.0,513948.0,513948.0,0.0,513948.0,513948.0,0,0,0,0,0,0,0,0,0,64,20,3.890051582083978,1.945025791041989,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.10.10.30-10.10.10.10-52718-80-6,10.10.10.30,52718,10.10.10.10,80,6,31/08/2026 11:51:11 PM,509787,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,21.577639288565617,5.88481071506335,254893.5,360158.47503633733,509564.0,223.0,509564.0,509564.0,0.0,509564.0,509564.0,0,0,0,0,0,0,0,0,0,64,20,3.9232071433755666,1.9616035716877833,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,0,0,0,251,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
